﻿No;name;nameBirth;positionFirst;positionSecond;potential;skillPass;skillShotInterior;skillShotExterior;skillShotFree;skillPhysique;skillBlock;skillRebound;skillSteal;tendencyIn;tendencyEx;tendencyFr;ATT;DEF;Ranks;age;yearsLeague;team;teamID;yearsContract;salary;draft;image;info;allStars;allStarsMvps;allTeam1;allTeam2;allTeam3;best3ptsers;bestBlockers;bestPassers;bestRebounders;bestRookie;bestScorers;bestStealers;defTeam1;defTeam2;defTeam3;dpoy;fmvps;mvps;rings;sixmans
113;小拉里-南斯;Larry Nance Jr.;5;4;7;63;74;71;70;79;74;76;72;72;68;60;70;78;74;33;10;骑士;7;1;3634153;201527;636;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
114;迪恩-韦德;Dean Wade;4;5;7;60;72;74;71;78;71;77;70;73;77;67;71;76;74;29;6;骑士;7;1;6166667;201900;1540;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
115;萨姆-梅里尔;Sam Merrill;2;1;7;71;70;85;83;77;64;64;70;71;87;70;79;70;74;29;5;骑士;7;4;9500000;202060;2028;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
116;托马斯-布莱恩特;Thomas Bryant;5;0;7;54;80;66;71;76;74;79;53;78;62;65;70;74;72;28;8;骑士;7;1;3287409;201742;875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
117;内匡-汤姆林;Nae'Qwan Tomlin;4;3;6;59;78;62;60;75;68;74;68;76;65;58;66;72;69;24;1;骑士;7;1;636465;0;3257;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
118;卢克-特拉弗斯;Luke Travers;2;3;6;66;64;66;66;70;61;68;67;68;67;62;63;66;65;23;3;骑士;7;1;636435;202256;2158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
119;泰瑞斯-普罗克特;Tyrese Proctor;2;0;6;66;68;71;66;70;59;65;63;71;71;67;67;63;65;21;0;骑士;7;4;2171346;202549;3307;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
120;克里斯-利文斯顿;Chris Livingston;4;3;6;63;68;61;62;71;61;63;62;63;63;63;62;63;63;22;2;骑士;7;1;676435;202358;2940;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
121;凯德-康宁汉姆;Cade Cunningham;1;2;10;92;87;80;87;90;74;77;82;90;83;83;94;86;90;24;4;活塞;8;5;53817156;202101;117;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
122;杰伦-杜伦;Jalen Duren;5;0;8;67;90;55;75;88;82;91;75;84;45;67;73;91;83;21;3;活塞;8;2;4536840;202213;448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
123;托拜厄斯-哈里斯;Tobias Harris;4;3;8;71;79;79;83;81;70;75;70;78;80;82;82;76;79;33;14;活塞;8;1;25365854;201119;487;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
124;以赛亚-斯图尔特;Isaiah Stewart;4;5;7;57;81;70;70;84;86;83;72;77;71;64;71;87;79;24;5;活塞;8;3;15000000;202016;684;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
125;奥萨尔-汤普森;Ausar Thompson;3;4;8;71;82;63;66;87;77;79;85;82;60;58;69;87;79;22;2;活塞;8;3;8376291;202305;694;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
126;贾登-艾维;Jaden Ivey;2;1;8;76;78;80;80;81;62;68;73;83;81;82;82;73;78;23;3;活塞;8;2;7977240;202205;175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
127;卡里斯-勒韦尔;Caris LeVert;2;3;7;74;79;80;73;84;64;65;75;78;75;70;78;75;76;31;9;活塞;8;2;14500000;201620;576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128;邓肯-罗宾逊;Duncan Robinson;3;2;7;66;74;87;83;79;61;64;70;71;86;68;78;69;74;31;7;活塞;8;3;16000000;201800;588;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
129;罗恩-霍兰德;Ronald Holland II;3;4;8;57;77;66;70;82;71;73;79;79;68;70;67;79;74;19;1;活塞;8;4;8245320;202405;3088;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130;保罗-里德;Paul Reed;5;4;7;58;80;53;59;84;78;80;70;85;40;40;61;83;73;26;5;活塞;8;2;5500000;202058;1212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
131;贾文特-格林;Javonte Green;2;3;6;63;75;70;70;74;72;68;82;68;72;65;68;77;72;32;6;活塞;8;1;2870000;201900;993;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132;丹尼斯-詹金斯;Daniss Jenkins;1;2;6;74;71;74;77;75;61;64;68;72;73;73;76;67;72;23;1;活塞;8;1;636435;202400;3213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133;马库斯-萨瑟;Marcus Sasser;1;2;6;71;76;75;79;79;54;55;71;74;70;72;76;66;71;24;2;活塞;8;3;2755229;202325;2869;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
134;博比-克林特曼;Bobi Klintman;4;3;6;66;65;71;70;74;71;69;64;70;64;61;67;70;69;21;1;活塞;8;3;1157153;202437;3166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
135;托卢-史密斯;Tolu Smith;5;4;7;57;82;58;60;73;66;77;66;75;61;58;66;72;69;25;1;活塞;8;1;636435;0;3247;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
136;小温德尔-摩尔;Wendell Moore Jr.;3;2;7;66;66;65;64;73;59;64;64;66;65;63;63;64;65;23;3;活塞;8;1;636435;202226;1321;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
137;查兹-兰尼尔;Chaz Lanier;2;0;6;67;64;68;63;70;59;66;63;64;68;62;64;63;64;23;0;活塞;8;4;2196199;202537;3295;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
138;艾萨克-琼斯;Isaac Jones;5;0;6;61;63;55;57;70;64;64;53;62;58;58;57;62;60;24;1;活塞;8;1;1613000;202400;3238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
139;泰雷斯-哈利伯顿;Tyrese Haliburton;1;2;10;95;81;88;85;85;66;79;77;86;90;80;96;81;89;25;5;步行者;9;4;42176400;202012;226;226;2;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
140;帕斯卡尔-西亚卡姆;Pascal Siakam;4;3;9;79;89;82;84;90;75;80;77;90;82;86;91;85;88;31;9;步行者;9;3;42176400;201627;157;0;3;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
141;本尼迪克特-马瑟林;Bennedict Mathurin;3;0;8;70;81;83;84;85;63;75;75;82;85;82;84;77;82;23;3;步行者;9;2;7245720;202206;605;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
142;安德鲁-内姆布哈德;Andrew Nembhard;2;1;8;83;76;79;83;83;68;66;81;79;82;79;84;78;81;25;3;步行者;9;3;2019699;202231;1350;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
143;阿隆-内史密斯;Aaron Nesmith;3;4;8;65;74;89;78;81;72;75;81;75;88;70;78;80;80;25;5;步行者;9;4;11000000;202014;1353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
144;奥比-托平;Obi Toppin;4;0;7;63;85;76;76;84;72;78;67;82;74;70;78;79;78;27;5;步行者;9;3;12975000;202008;700;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
145;杰-胡夫;Jay Huff;5;0;7;63;74;73;78;79;88;77;62;75;71;61;73;82;78;28;4;步行者;9;3;2527660;202100;1853;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
146;TJ-麦康奈尔;T.J. McConnell;1;0;8;85;83;65;84;79;50;67;80;77;64;77;81;73;77;33;10;步行者;9;3;13575000;201500;609;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
147;贾雷斯-沃克;Jarace Walker;4;5;7;62;71;72;73;81;74;78;73;75;72;60;70;80;75;21;2;步行者;9;3;6362433;202308;1782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
148;以赛亚-杰克逊;Isaiah Jackson;5;4;7;55;80;50;75;76;78;85;68;74;50;60;65;81;73;23;4;步行者;9;3;7000000;202122;1097;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
149;本-谢泼德;Ben Sheppard;2;3;7;68;70;73;74;78;60;73;71;70;67;62;69;72;70;24;2;步行者;9;3;2664031;202326;2919;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
150;加里森-马修斯;Garrison Mathews;2;3;7;67;70;84;79;74;51;56;70;65;78;71;75;62;69;29;6;0;0;0;0;201900;1270;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
151;昆顿-杰克逊;Quenton Jackson;2;1;6;66;69;75;74;70;67;70;63;63;76;64;69;67;68;27;3;步行者;9;1;636435;202200;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
152;托尼-布拉德利;Tony Bradley;5;0;6;58;78;54;57;76;67;76;55;75;55;58;62;71;67;28;8;步行者;9;1;1788094;201728;1730;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
153;约翰尼-弗菲;Johnny Furphy;3;4;7;64;67;69;63;73;59;68;65;68;65;61;64;66;66;20;1;步行者;9;3;1850842;202435;3164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
154;伊桑-汤普森;Ethan Thompson;2;0;6;73;68;68;63;70;55;67;67;66;68;59;66;64;65;26;1;步行者;9;2;676435;202100;3252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
155;卡姆-琼斯;Kam Jones;2;1;6;68;67;67;63;69;58;60;67;66;68;62;64;62;63;23;0;步行者;9;4;2171346;202538;3296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
156;泰伦-皮特;Taelon Peter;2;0;6;66;64;65;62;69;59;58;60;65;67;63;62;59;61;23;0;步行者;9;1;636435;202554;3312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
157;扬尼斯-阿德托昆博;Giannis Antetokounmpo;4;5;11;82;96;72;78;95;82;92;84;97;71;78;89;96;92;31;12;雄鹿;10;3;48787676;201315;13;0;9;1;7;2;0;0;0;0;0;0;0;0;4;1;0;1;1;2;1;0
158;迈尔斯-特纳;Myles Turner;5;4;8;58;77;84;74;86;86;78;74;76;84;72;77;87;82;29;10;雄鹿;10;4;26750000;201511;307;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
159;小凯文-波特;Kevin Porter Jr.;1;2;8;82;77;84;83;84;67;68;78;82;83;74;86;78;82;25;6;雄鹿;10;2;5500000;201930;395;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
160;瑞安-罗林斯;Ryan Rollins;2;1;7;82;78;84;81;80;60;67;77;80;84;78;85;73;80;23;3;雄鹿;10;3;4000000;202244;1989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
161;凯尔-库兹马;Kyle Kuzma;4;5;8;66;83;72;70;85;70;79;69;83;72;75;77;79;78;30;8;雄鹿;10;2;23522727;201727;562;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
162;鲍比-波蒂斯;Bobby Portis;4;5;7;55;80;85;80;80;70;82;55;82;75;80;79;75;77;31;10;雄鹿;10;3;14666666;201522;390;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
163;小加里-特伦特;Gary Trent Jr.;2;3;7;70;72;85;82;80;60;66;74;73;82;78;79;72;76;27;7;雄鹿;10;2;3750000;201837;1493;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
164;托里恩-普林斯;Taurean Prince;3;4;7;65;72;84;75;80;66;63;73;75;79;67;75;71;74;31;9;雄鹿;10;1;2988550;201612;291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
165;AJ-格林;A.J. Green;2;3;7;70;67;90;79;78;67;64;72;55;90;60;76;72;74;26;4;雄鹿;10;5;9460317;202100;991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
166;阿米尔-科菲;Amir Coffey;3;2;7;65;72;76;77;78;67;67;71;72;73;70;73;72;73;28;6;雄鹿;10;1;2874436;201900;1134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
167;科尔-安东尼;Cole Anthony;1;2;7;77;72;70;73;78;60;62;72;75;72;71;75;70;73;25;5;雄鹿;10;1;2667947;202015;354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
168;加里-哈里斯;Gary Harris;2;3;7;70;69;76;76;78;56;69;76;69;75;70;73;72;72;31;11;雄鹿;10;2;3725007;201419;1012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
169;小安德烈-杰克逊;Andre Jackson Jr.;3;1;7;62;72;72;61;83;71;73;67;69;70;56;64;75;71;24;2;雄鹿;10;2;1891857;202336;2924;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
170;杰里科-西姆斯;Jericho Sims;5;0;6;55;76;55;59;75;68;77;59;69;51;55;60;72;66;26;4;雄鹿;10;2;2631404;202158;1568;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
171;皮特-南斯;Pete Nance;4;3;6;63;67;66;60;70;63;62;61;68;61;58;63;63;63;25;2;雄鹿;10;1;636435;202300;3126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172;马克-西尔斯;Mark Sears;1;0;6;63;61;65;62;69;59;63;63;61;63;60;61;62;61;23;0;雄鹿;10;1;636435;202500;3321;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
173;萨纳西斯-阿德托昆博;Thanasis Antetokounmpo;4;5;6;55;64;55;59;72;64;64;58;65;60;58;56;64;60;33;10;雄鹿;10;1;2900000;201451;751;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
174;亚历克斯-阿德托昆博;Alex Antetokounmpo;3;4;6;55;60;51;55;70;58;62;58;70;58;58;53;60;57;24;0;雄鹿;10;1;676435;202100;3384;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
175;杰伦-约翰逊;Jalen Johnson;4;3;9;85;90;81;82;88;73;87;75;91;80;80;91;86;88;23;4;老鹰;11;5;30000000;202120;1614;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
176;奥涅卡-奥孔古;Onyeka Okongwu;5;0;8;70;83;81;78;84;80;85;75;84;82;70;83;86;85;24;5;老鹰;11;3;14000000;202006;358;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
177;克里斯塔普斯-波尔津吉斯;Kristaps Porziņģis;5;4;9;70;83;82;84;81;83;82;66;80;82;83;85;84;84;30;10;老鹰;11;1;29268293;201504;197;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
178;尼基尔-亚历山大-沃克;Nickeil Alexander-Walker;2;3;7;72;78;85;83;84;73;63;84;84;84;80;83;80;82;27;6;老鹰;11;4;15500000;201917;727;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
179;特雷-杨;Trae Young;1;0;9;91;77;85;87;83;61;62;67;84;88;87;93;69;82;27;7;老鹰;11;2;43031940;201805;160;0;4;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
180;戴森-丹尼尔斯;Dyson Daniels;2;1;8;82;82;67;70;84;72;78;88;81;69;67;75;86;80;22;3;老鹰;11;5;21541541;202208;921;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
181;扎卡里-里萨谢;Zaccharie Risacher;3;4;8;67;77;77;70;82;72;70;75;78;76;70;74;77;77;19;1;老鹰;11;4;12569040;202401;2898;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
182;维特-克雷伊奇;Vit Krejci;3;2;7;69;72;89;80;82;65;64;70;68;85;64;77;71;75;24;5;老鹰;11;3;2500000;202037;1151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
183;阿萨-纽厄尔;Asa Newell;4;3;7;61;78;76;71;80;72;73;67;74;72;69;73;75;74;20;0;老鹰;11;4;4060163;202523;3282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
184;卢克-肯纳德;Luke Kennard;2;1;7;72;68;90;89;74;56;61;64;69;85;80;82;63;73;29;8;老鹰;11;1;11000000;201712;555;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
185;穆罕穆德-盖耶;Mouhamed Gueye;4;5;6;59;77;65;65;77;71;72;70;71;64;57;65;74;70;23;2;老鹰;11;2;1891857;202339;2927;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
186;凯莱布-休斯坦;Caleb Houstan;3;2;6;67;65;80;79;72;60;65;64;65;78;66;72;64;69;22;3;老鹰;11;1;676435;202232;1583;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
187;基顿-华莱士;Keaton Wallace;1;2;6;68;66;71;63;72;60;63;66;66;72;58;67;65;66;26;1;老鹰;11;1;2296274;0;3214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
188;恩法利-丹特;N'Faly Dante;5;4;6;56;70;59;58;71;68;73;60;70;58;61;61;69;65;23;1;老鹰;11;2;2250000;202400;3216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
189;马利克-威廉姆斯;Malik Williams;5;0;6;59;65;59;60;72;61;71;55;61;62;58;59;65;62;27;2;老鹰;11;1;676435;202200;3390;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
190;尼古拉-久里希奇;Nikola Durišić;3;2;6;60;62;62;59;69;58;61;59;66;64;64;59;59;60;21;1;老鹰;11;3;1983333;202443;3144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
191;伊莱-约翰-恩迪亚耶;Eli John Ndiaye;4;3;5;56;63;62;58;68;63;62;59;63;64;58;58;61;60;21;0;0;0;0;0;202500;3322;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
192;拉梅洛-鲍尔;LaMelo Ball;1;2;9;89;78;88;84;78;62;73;68;84;91;83;93;72;83;24;5;黄蜂;12;4;35147000;202003;90;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
193;布兰登-米勒;Brandon Miller;3;2;9;70;77;83;79;86;74;72;73;82;88;84;83;79;82;22;2;黄蜂;12;3;11424382;202302;1257;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
194;迈尔斯-布里奇斯;Miles Bridges;4;3;8;74;82;79;78;85;70;78;68;85;84;79;85;78;81;27;7;黄蜂;12;2;27173913;201812;201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
195;康-克努佩尔;Kon Knueppel;2;3;9;74;79;92;88;80;65;72;72;75;92;76;87;74;81;20;0;黄蜂;12;4;11371753;202504;3263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
196;科林-塞克斯顿;Collin Sexton;2;1;8;78;82;82;85;84;60;65;73;82;79;79;84;73;79;27;7;黄蜂;12;1;18350000;201808;663;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
197;穆萨-迪亚巴特;Moussa Diabaté;5;4;7;58;86;50;55;85;81;90;74;81;48;48;63;89;77;25;3;黄蜂;12;2;1792191;202243;936;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
198;格兰特-威廉姆斯;Grant Williams;4;5;7;61;73;77;73;80;73;76;75;71;73;68;72;79;75;27;6;黄蜂;12;2;13025250;201922;1523;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
199;瑞恩-卡尔克布伦纳;Ryan Kalkbrenner;5;0;7;51;86;59;71;78;84;83;65;82;53;48;66;83;75;23;0;黄蜂;12;4;2492308;202534;3292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200;约什-格林;Josh Green;3;2;7;63;70;80;74;80;68;66;77;65;75;68;71;74;74;24;5;黄蜂;12;2;12654321;202018;479;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201;提贾尼-萨隆;Tidjane Salaun;4;3;8;58;76;78;68;79;72;76;70;72;78;63;71;77;74;19;1;黄蜂;12;4;7488720;202406;3139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
202;特雷-曼恩;Tre Mann;2;1;7;73;73;75;75;79;58;67;72;78;75;72;76;70;73;24;4;黄蜂;12;3;9000000;202118;1296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
203;梅森-普拉姆利;Mason Plumlee;5;0;6;69;74;50;68;74;74;79;72;75;30;68;64;77;71;35;12;黄蜂;12;1;3600000;201322;1397;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
204;帕特-康诺顿;Pat Connaughton;3;2;7;68;74;70;76;75;60;62;72;70;72;65;71;67;70;33;10;黄蜂;12;1;9423869;201541;1127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
205;西恩-詹姆斯;Sion James;3;2;7;68;69;73;66;74;65;71;68;68;72;64;68;70;70;22;0;黄蜂;12;4;7917990;202533;3291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
206;KJ-辛普森;KJ Simpson;1;0;6;75;68;70;62;73;58;69;63;68;69;64;70;65;68;21;1;黄蜂;12;1;1300000;202442;3171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
207;利亚姆-麦克尼利;Liam McNeeley;3;2;6;67;66;72;64;72;64;69;63;67;67;62;66;66;67;20;0;黄蜂;12;4;3548534;202529;3287;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
208;安东尼奥-里夫斯;Antonio Reeves;2;3;6;63;64;71;66;73;58;64;64;67;68;64;64;64;64;24;1;黄蜂;12;1;636435;202447;3175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
209;德鲁-彼得森;Drew Peterson;3;4;6;59;64;58;59;69;61;62;63;60;62;63;57;62;60;25;2;0;0;0;0;202300;3097;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
210;巴姆-阿德巴约;Bam Adebayo;4;5;9;74;82;72;78;89;83;86;81;83;76;82;82;91;86;28;8;热火;13;4;34848340;201714;167;0;3;0;0;0;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0
211;泰勒-希罗;Tyler Herro;2;1;8;78;83;88;86;83;65;71;73;85;88;87;89;75;83;26;6;热火;13;2;29000000;201913;722;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
212;凯莱尔-韦尔;Kel'el Ware;5;4;8;56;84;80;78;85;83;92;70;84;72;55;76;90;83;20;1;热火;13;4;4231800;202415;705;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
213;安德鲁-威金斯;Andrew Wiggins;3;4;8;69;79;82;74;86;78;75;84;80;82;78;79;85;83;30;11;热火;13;2;26276786;201401;148;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
214;诺曼-鲍威尔;Norman Powell;2;3;8;74;82;89;85;84;67;65;72;86;89;85;88;74;82;32;10;热火;13;1;19241379;201546;844;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
215;小海梅-哈克斯;Jaime Jaquez Jr.;3;4;7;77;84;70;74;84;67;78;80;85;68;78;79;81;81;24;2;热火;13;3;3686067;202318;2915;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
216;戴维恩-米切尔;Davion Mitchell;1;2;7;85;78;73;73;82;68;65;83;78;76;68;81;79;80;27;4;热火;13;2;12000000;202109;1316;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
217;特里-罗齐尔;Terry Rozier;1;2;7;75;74;79;78;83;56;61;73;78;83;82;81;71;77;31;10;热火;13;1;24924126;201516;595;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
218;尼古拉-约维奇;Nikola Jovic;4;5;7;73;72;75;74;82;72;77;72;75;75;68;76;79;77;22;3;热火;13;5;13369083;202227;1622;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
219;佩莱-拉尔森;Pelle Larsson;3;2;7;73;73;77;76;80;65;68;73;77;72;68;75;73;75;24;1;热火;13;2;1157153;202444;3172;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
220;西蒙尼-冯泰奇奥;Simone Fontecchio;3;4;7;62;70;82;78;78;65;68;70;70;82;75;74;71;74;29;3;热火;13;1;8000000;202200;971;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
221;德鲁-史密斯;Dru Smith;1;2;6;76;71;70;78;72;57;62;77;70;70;65;74;69;72;27;3;热火;13;3;2632717;202200;1445;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
222;卡斯帕拉斯-亚库契奥尼斯;Kasparas Jakucionis;2;1;7;67;64;68;63;71;58;68;72;67;68;64;64;68;66;19;0;热火;13;4;4432651;202520;3269;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
223;克沙德-约翰逊;Keshad Johnson;3;2;6;62;66;65;62;70;64;68;65;66;64;59;61;66;64;24;1;热火;13;1;1446295;202400;3215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
224;麦隆-加德纳;Myron Gardner;3;0;6;63;65;66;61;71;62;66;62;63;58;55;59;64;62;24;1;热火;13;1;636435;0;3383;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
225;贾米尔-杨;Jahmir Young;1;0;6;66;64;66;63;68;58;62;64;64;63;58;62;62;62;24;1;热火;13;1;676435;202400;3254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
226;弗拉季斯拉夫-戈尔金;Vladislav Goldin;5;0;5;61;64;57;60;68;62;63;54;65;58;61;59;60;60;24;0;热火;13;1;636435;202500;3323;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
