No;name;nameBirth;positionFirst;positionSecond;potential;skillPass;skillShotInterior;skillShotExterior;skillShotFree;skillPhysique;skillBlock;skillRebound;skillSteal;tendencyIn;tendencyEx;tendencyFr;ATT;DEF;Ranks;age;yearsLeague;team;teamID;yearsContract;salary;stateInjury;draft;image;info;allStars;allStarsMvps;allTeam1;allTeam2;allTeam3;best3ptsers;bestBlockers;bestPassers;bestRebounders;bestRookie;bestScorers;bestStealers;defTeam1;defTeam2;dpoy;fmvps;mvps;rings;sixmans
457;蔡斯-巴丁格;Chase Budinger;3;0;5;63;66;65;62;80;64;71;66;68;62;61;61;71;67;27;6;太阳;29;1;260000;0;200944;824;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
458;阿奇-古德温;Archie Goodwin;2;1;5;69;74;67;63;76;62;64;63;74;57;62;66;66;66;21;2;太阳;29;1;1160000;0;201329;999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
459;科里-杰弗森;Cory Jefferson;4;0;5;60;69;61;60;75;67;76;60;65;51;62;60;71;66;25;1;太阳;29;1;420000;0;201460;1090;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
460;菲尔-普莱西;Phil Pressey;1;0;5;75;65;62;62;74;60;62;65;63;62;60;65;65;65;24;2;太阳;29;1;110000;0;0;5001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
461;阿兰-威廉姆斯;Alan Williams;4;5;5;62;64;61;62;77;67;66;63;63;58;62;60;69;64;22;0;太阳;29;1;110000;0;0;3001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
462;约翰-詹金斯;John Jenkins;2;0;5;66;64;65;63;75;60;63;60;61;64;59;61;63;62;24;3;太阳;29;1;980000;0;201223;1627;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
463;洛伦佐-布朗;Lorenzo Brown;1;0;5;63;63;59;60;75;62;64;64;61;62;64;59;66;62;25;2;太阳;29;1;110000;0;201352;886;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
464;德马库斯-考辛斯;DeMarcus Cousins;5;0;9;70;91;68;76;87;76;91;64;92;67;75;83;86;85;25;5;国王;30;2;14730000;0;201005;118;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
465;拉简-隆多;Rajon Rondo;1;2;8;92;80;72;70;78;66;74;83;76;70;71;82;80;81;29;9;国王;30;3;9470000;0;200621;126;0;4;0;0;0;1;0;0;2;0;0;0;1;2;2;0;0;0;1;0
466;鲁迪-盖伊;Rudy Gay;3;4;7;67;81;76;77;80;67;76;70;78;76;75;77;75;77;29;9;国王;30;2;12400000;0;200608;216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
467;达伦-科里森;Darren Collison;1;0;7;77;74;78;81;80;64;66;74;74;70;74;79;73;76;28;6;国王;30;2;5010000;0;200921;544;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
468;欧米-卡斯比;Omri Casspi;3;4;7;63;75;83;73;79;64;77;64;72;78;72;74;72;74;27;6;国王;30;2;3000000;0;200923;537;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
469;威利-考利-斯坦;Willie Cauley-Stein;5;0;6;60;77;60;63;80;76;76;65;73;60;65;66;78;72;22;0;国王;30;4;3400000;0;201506;1129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
470;科斯塔-库佛斯;Kosta Koufos;5;0;6;61;74;57;74;81;74;78;61;70;54;73;66;77;72;26;7;国王;30;4;7500000;0;200823;1164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
471;塞斯-库里;Seth Curry;2;1;7;70;67;85;72;79;61;65;64;69;77;70;74;67;71;25;2;国王;30;1;950000;0;0;558;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
472;马科-贝里内利;Marco Belinelli;2;3;7;67;67;78;74;80;63;66;63;64;77;72;71;68;70;29;8;国王;30;3;6330000;0;200718;384;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
473;本-麦克勒摩;Ben McLemore;2;3;7;64;74;74;65;78;61;65;64;70;72;65;69;67;68;22;2;国王;30;2;3160000;0;201307;1289;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
474;昆西-阿西;Quincy Acy;4;3;6;60;68;65;65;76;65;70;58;64;55;62;62;68;65;25;3;国王;30;2;980000;0;201237;770;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
475;卡隆-巴特勒;Caron Butler;3;2;5;62;63;62;69;73;62;63;65;55;60;61;59;65;63;35;13;国王;30;1;1500000;0;200210;187;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
476;詹姆斯-安德森;James Anderson;2;3;5;63;64;64;62;74;61;63;65;63;60;62;60;65;62;26;5;国王;30;1;1020000;0;201020;1678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
477;埃里克-莫兰德;Eric Moreland;4;0;5;61;65;60;59;77;64;68;54;58;55;58;57;66;62;24;1;国王;30;1;850000;0;0;1327;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
478;杜赫-杜卡恩;Duje Dukan;3;0;5;60;62;62;60;74;58;64;61;61;62;58;58;63;61;24;0;国王;30;1;530000;0;0;5001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
479;泽维尔-詹姆斯;Xavier James;4;0;6;74;77;63;61;77;75;67;68;73;68;62;70;73;72;35;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
480;林登-波特;Lyndon Porter;5;4;5;61;77;69;64;78;71;70;59;72;66;62;69;72;70;35;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
481;泽菲林-李;Zephyrin Lee;2;1;5;75;66;80;66;66;66;67;62;68;80;69;74;64;69;33;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
482;特里斯坦-格雷;Tristan Gray;4;5;6;59;74;74;69;71;75;64;66;71;67;70;69;69;69;35;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
483;维塔利-亨特;Vitaly Hunt;4;0;6;68;66;59;67;66;69;71;68;71;66;65;66;68;67;35;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
484;贝拉米-劳伦斯;Bellamy Lawrence;5;4;6;56;79;69;69;72;64;65;52;77;69;65;71;63;67;34;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
485;德尼-尼尔森;Denis Nelson;5;4;6;55;79;69;65;75;62;67;49;77;68;65;70;64;67;31;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
486;德米特里-贝克;Dmitri Baker;3;4;6;70;64;68;61;61;70;60;72;65;68;66;65;64;66;35;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
487;帕特里克-弗洛雷斯;Patrick Flores;4;5;6;63;78;74;60;77;64;61;53;77;67;58;69;64;66;35;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
488;埃利奥特-帕克;Elliot Parker;5;0;5;62;73;56;61;75;74;69;49;72;55;58;62;69;66;32;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
489;马修-马丁内斯;Matthew Martinez;1;2;6;74;56;73;67;68;49;57;68;58;76;66;69;60;65;34;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
490;莱恩-克拉克;Ryan Clark;3;0;5;66;61;66;67;63;60;71;68;67;69;69;64;64;65;34;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
491;贝恩德-格林;Bernd Green;3;0;5;66;68;65;68;70;60;60;59;70;69;64;66;60;64;31;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
492;埃兹拉-伯恩斯;Ezra Burns;3;0;5;65;69;60;70;66;60;62;64;68;64;71;65;61;64;30;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
493;罗杰-福斯特;Roger Foster;4;5;6;61;74;58;62;67;68;61;62;74;59;65;64;63;64;34;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
494;萨姆-冈萨雷斯;Sam Gonzalez;4;5;5;68;69;57;63;68;70;68;53;73;59;64;64;65;64;33;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
495;维克托-哈特;Victor Hart;4;5;5;69;66;59;64;68;67;64;65;70;58;62;64;65;64;33;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
496;杰里米-佩雷斯;Jeremy Perez;5;0;5;67;71;55;62;66;72;63;49;71;57;63;64;63;64;31;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
497;阿瑟-史密斯;Asher Smith;1;2;6;74;54;68;65;68;57;58;63;60;70;65;66;60;63;32;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
498;艾略特-琼斯;Elliot Jones;1;2;6;75;64;66;69;57;50;62;64;59;65;67;68;56;63;29;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
499;贾斯汀-戴维斯;Justin Davis;1;2;6;78;61;65;63;55;46;62;72;63;64;61;66;58;63;29;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
500;特迪-马丁;Teddy Martin;2;3;6;67;64;78;64;64;59;51;67;67;75;61;67;58;63;30;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
501;卡西米尔-亚当斯;Casimir Adams;3;4;6;63;60;58;69;63;63;70;62;61;63;69;61;63;63;30;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
502;诺亚-安德森;Noah Anderson;2;3;6;64;71;67;58;58;56;60;70;71;67;65;64;59;62;32;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
503;维尔弗雷德-洛佩兹;Wilfred Lopez;2;0;5;69;71;74;59;59;53;56;64;72;72;60;68;55;62;35;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
504;乌尔班诺-汉密尔顿;Urbano Hamilton;4;3;5;56;74;59;57;69;69;61;53;75;58;62;61;62;62;31;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
505;达伦-布朗;Darren Brown;1;2;5;64;64;75;59;55;47;65;64;60;73;61;65;56;61;29;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
506;费尔南多-米勒;Fernando Miller;1;0;6;68;66;65;55;63;57;58;62;62;70;59;63;58;61;30;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
507;艾文-奥尼尔;Evan O 'Neal;5;4;5;54;76;55;55;61;66;70;49;71;57;60;61;61;61;29;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
508;贝利-约翰逊;Bailey Johnson;1;2;5;65;59;68;56;65;58;54;63;62;69;61;62;58;60;28;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
509;艾萨克-贝尔;Isaac Bell;3;4;6;61;61;64;58;67;60;63;59;59;63;65;58;60;60;31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
510;杰拉德-钱伯斯;Gerald Chambers;3;4;5;71;70;66;63;55;59;53;59;69;64;61;66;52;60;28;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
511;马特奥-库克;Mateo Cook;3;2;5;63;58;67;57;64;66;53;64;60;67;60;59;59;60;28;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
512;马特奥-雷德;Mateo Red;5;0;6;59;60;60;61;69;73;56;52;63;59;60;58;62;60;26;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
513;莱昂-罗德里格斯;Leon Rodriguez;1;0;5;66;65;61;65;63;51;61;60;59;61;64;62;56;59;30;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
514;费利佩-卡特;Felipe Carter;3;0;5;57;69;64;55;64;51;62;68;64;60;57;57;59;59;28;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
515;奥马尔-埃文斯;Omar Evans;4;5;6;58;59;58;54;67;60;69;61;65;59;58;55;63;59;26;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
516;维克托-杨;Victor Young;2;0;6;61;67;63;56;68;55;51;61;67;67;55;59;56;58;28;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
517;阿隆索-斯科特;Alonso Scott;3;2;6;58;64;62;59;67;57;60;59;64;58;58;57;58;58;27;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
518;诺曼-道森;Norman Dawson;4;3;6;56;62;62;52;59;66;65;56;68;63;57;57;59;58;27;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
519;卡西乌斯-莫里斯;Cassius Morris;5;4;5;52;61;64;55;69;60;67;44;62;64;56;56;60;58;27;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
520;艾米尔-加西亚;Emile Garcia;1;2;5;76;57;57;66;64;47;52;55;58;64;62;63;51;57;25;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
521;乌尔里希-汤普森;Ulrich Thompson;2;0;5;59;64;70;61;61;47;49;66;60;69;62;61;53;57;26;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
522;卡森-威廉姆斯;Carson Williams;1;0;6;66;59;62;55;53;46;64;62;57;64;57;58;53;56;28;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
523;赛迪斯-哈里斯;Thaddeus Harris;2;0;6;71;53;71;51;57;54;58;55;58;67;54;59;51;56;25;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
524;阿尼尔-肯尼迪;Anil Kennedy;5;0;5;53;73;53;54;57;64;59;45;75;60;53;59;54;56;28;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
525;奥托-托马斯;Otto Thomas;2;3;5;62;60;59;53;66;50;59;56;57;64;57;55;54;55;25;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
526;帕特里克-杰克逊;Patrick Jackson;2;1;5;63;56;74;59;53;53;52;55;57;69;58;60;48;55;27;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
527;罗宾-怀特;Robin Wright;2;3;5;57;60;65;54;59;59;47;58;58;68;57;56;51;54;25;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
528;费利克斯-帕特森;Felix Patterson;5;0;5;57;67;52;47;57;63;63;43;65;51;49;53;55;54;25;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
