image;name;nameBirth;potential;positionFirst;positionSecond;skillPass;skillShotInterior;skillShotExterior;skillShotFree;skillPhysique;skillBlock;skillRebound;skillSteal;tendencyIn;tendencyEx;tendencyFr;ATT;DEF;Ranks;age;draft;info
5541;勒罗伊-平金斯;Leroy Pinkins;6;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5542;王世龙;Wang Shilong;7;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5543;王楠;Wang Nan;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5544;罗尼-迈克伦姆;Ronnie McLennam;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5545;崔宇;Cui Yu;6;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5546;张继兴;Zhang Jixing;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5547;张庆鹏;Zhang Qingpeng;9;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5548;科里-里德;Corey Reed;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5549;穆斯塔法-霍夫;Mustapha Hoff;8;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5550;罗伯特-德莱登;Robert Dryden;9;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5551;胡博;Hu Bo;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5552;马玉坤;Ma Yukun;8;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5553;谷立业;Gu Yeli;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5554;孙明;Sun Ming;6;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5555;张继星;Zhang Jixing;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5556;托德-伯纳德;Todd Bernard;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5557;王大鹏;Wang Dapeng;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5558;伊曼纽尔-戴斯;Emmanuel Deiss;8;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5559;韦斯利-威尔森;Wesley Wilson;9;5;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5560;T.J.-卡明斯;T. J. Cummins;6;4;5;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5561;克里斯-亚历山大;Chris Alexander;9;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5562;卢伟;Lu Wei;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5563;刘扬;Liu Yang;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5564;雷吉-巴特勒;Reg Butler;8;5;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5565;王大勇;Wang Dayong;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5566;帕特里克-辛普森;Patrick Simpson;7;5;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5567;路遥;Lu Yao;6;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5568;王英亮;Wang Yingliang;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5569;田雨晨;Tian Yuchen;6;4;5;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5570;奥拉迈德-奥德捷;Olumide Oyedeji;10;4;5;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5571;陈鑫;Chen Xin;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5572;埃维-斯多里;Awvee Storey;9;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5573;刘书楠;Liu Shunan;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5574;布兰登-罗宾逊;Brandon Robinson;9;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5575;卡洛斯-鲍威尔;Carlos Powell;7;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5576;贺天举;He Tianju;8;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5577;武惟渺;Wu Weimiao;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5578;迈尔斯-麦凯;Myles McKay;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5579;廉明;Lian Ming;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5580;安东尼-迈尔斯;Anthony Myles;10;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5581;霍雨佳;Huo Yujia;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5582;唐翰林;Tang Hanlin;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5583;柴长易;Cai Changyi;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5584;于宏鲸;Yu Hongjing;6;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5585;约什-阿克格农;Josh Akognon;9;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5586;宴旭;Yan Xu;6;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5587;刘宗元;Liu zongyuan;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5588;卫猛;Wei Meng;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5589;克里斯-丹尼尔斯;Chris Danels;8;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5590;迪恩-汤普森;Deon Thompson;8;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5591;郭旭;Guo Xu;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5592;刘大为;Liu Dawei;6;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5593;张宗睿;Zhang Zongrui;6;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5594;汪义航;Wang Yihang;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5595;邓宇;Deng Yu;6;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5596;龚大明;Gong Daming;8;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5597;木拉提-阿地里江;Mulati Adilijiang;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5598;徐国翀;Xu Guochong;8;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5599;龚松林;Gong Songlin;9;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5600;郭瑞;Guo Rui;6;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5601;张伟刚;Zhang Weigang;7;5;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5602;戈峰;Ge Feng;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5603;买吾兰-吐尔逊;Maiwulan Tuerxun;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5604;迈克尔-康伯兰德;Michael Cumberland;8;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5605;艾萨克-奥斯汀;Isaac Austin;7;5;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5606;约瑟夫-沃格尔;Joseph Vogel;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5607;吕晓明;Lv Xiaoming;8;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5608;洛伦佐-科尔曼;Lorenzo Coleman;9;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5609;迈克-麦道克斯;Mike McDoughs;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5610;张天宝;Zhang Tianbao;6;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5611;柳勇;Liu Yong;8;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5612;李涛;Li Tao;7;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5613;布莱恩特-诺崔;Bryant Nocturne;8;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5614;基普-克里斯蒂安森;Kip Christiansen;7;5;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5615;王胜;Wang Sheng;8;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5616;唐磊;Tang Lei;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5617;杰米尔-沃特金斯;Jameel Watkins;9;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5618;刘铁;Liu Tie;9;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5619;兰德尔-杰克逊;Randall Jackson;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5620;武强;Wu Qiang;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5621;朱峰;Zhu Feng;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5622;季乐;Ji Le;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5623;奥萨马-达格里斯;Osama Daghlas;9;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5624;官秀昌;Guan Xiucang;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5625;吴龙;Wu Long;6;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5626;张术;Zhang Shu;6;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5627;李鹏飞;Li Pengfei;6;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5628;李白金;Li Baijin;6;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5629;可兰白克-马坎;Kelanbaike Makan;8;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5630;大卫-杰克逊;David Jackson;8;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5631;曲鹏;Qu Peng;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5632;梅元涛;Mei Yuantao;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5633;布兰登-科尔;Brandon Cole;7;5;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5634;韩磊;Han Lei;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5635;胡安-门德斯;Juan Mendez;9;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5636;迈隆-阿伦;Myron Allen;8;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5637;于洋;Yu Yang;6;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5638;段成龙;Duan Chenglong;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5639;李晋;Li Jin;6;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5640;于长春;Yu Changchun;7;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5641;查尔斯-盖恩斯;Charles Gaines;10;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5642;宋康明;Song Kangming;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5643;买尔丹-吐尔逊;Maierdan Tuerxun;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5644;孟铎;Meng Duo;8;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5645;赵永刚;Zhao Yonggang;7;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5646;葛睗;Ge Shi;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5647;苏翊杰;Su Yijie;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5648;孙鸣阳;Sun Mingyang;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5649;刘丰搏;Liu Fengbo;6;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5650;杨敬敏;Yang Jingmin;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5651;苏伟;Su Wei;8;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5652;雷吉-奥科萨;Reggie Okosa;9;5;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5653;缪亮;Miu Liang;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5654;斯蒂芬-博诺;Stephen Bono;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5655;曹飞;Cao Fei;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5656;塞巴斯蒂安-特尔费尔;Sebastian Telfair;8;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5657;王政博;Wang Zhengbo;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5658;王磊;Wang Lei;8;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5659;侯兴宇;Hou Xingyu;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5660;布莱斯-科顿;Bryce Cotton;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5661;卡米然-司地克江;Kamiran Sidikejiang;6;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5662;罗旭东;Luo Xudong;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5663;李学林;Li Xuelin;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5664;肖恩-朗;Shawn Long;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5665;奥古斯托-利马;Augusto Lima;7;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5666;曾令旭;Zeng Lingxu;8;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5667;邓群飞;Deng Qunfei;6;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5668;周仪翔;Zhou Yixiang;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5669;尼克-明纳拉斯;Nick Minnerath;8;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5670;约翰-格鲁夫;John Glover;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5671;埃里克-米卡;Eric Mika;8;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5672;伊恩-克拉克;Ian Clark;8;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5673;热甫卡提江-吐送江;Repukatijiang Tusongjiang;6;4;5;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5674;刘力鹏;Liu Lipeng;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5675;王小乙;Wang Xiaoyi;6;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5676;吴永盛;Wu Yongsheng;6;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5677;朱传宇;Zhu Chuanyu;6;5;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5678;朱力俊;Zhu Lijun;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5679;林友清;Lin Youqing;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5680;陈顺进;Chen Shunjin;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5681;顾佳晴;Gu Jiaqing;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5682;唐鸣镝;Tang Mingdi;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5683;林峻;Lin Jun;6;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5684;刘全胜;Liu Quansheng;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5685;刘宏业;Liu Hongye;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5686;续进;Xu Jin;6;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5687;余乐平;Yu Leping;9;5;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5688;米哈伊尔-萨文科夫;Mikhail Savinkov;7;4;5;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5689;巴维尔-切琴科;Pavel Chekhenko;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5690;安德烈-马尔采夫;Andrei Maltsev;7;5;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5691;刘东标;Liu Dongbiao;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5692;陈志明;Chen Zhiming;7;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5693;刘海生;Liu Haisheng;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5694;卫全家;Wei Quanjia;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5695;凯文-本顿;Kevin Benton;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5696;罗伯斯;Robles;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5697;迈克尔-金;Michael King;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5698;任杰;Ren Jie;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5699;魏海涛;Wei Haitao;6;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5700;马鸣;Ma Ming;6;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5701;陈坚;Chen Jian;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5702;缪寿强;Miu Shouqiang;6;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5703;寿晓永;Shou Xiaoyong;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5704;毛伟林;Mao Weilin;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5705;缪寿守;Miu Shoushou;7;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5706;智勇;Zhi Yong;6;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5707;徐开龙;Xu Kailong;6;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5708;托德-罗维;Todd Rowe;8;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5709;马里奥-卢卡斯;Mario Lucas;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5710;张义;Zhang Yi;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5711;张红星;Zhang Hongxing;6;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5712;吉米-摩尔;Jimmy Moore;7;5;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5713;杰森-伍达德;Jason Woodard;9;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5714;张勇军;Zhang Yongjun;9;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5715;张勇;Zhang Yong;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5716;黄哲;Wang Zhe;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5717;吴理义;Wu Liyi;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5718;朱东;Zhu Dong;8;5;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5719;李刚;Li Gang;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5720;韩登;Han Deng;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5721;肖卫国;Xiao Weiguo;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5722;董杰;Dong Jie;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5723;何树杰;He Shuijie;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5724;孙厚华;Sin Houhua;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5725;巴约-阿金昆勒;Bayo Aginkunle;6;5;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5726;王谊;Wang Yi;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5727;代勇;Dai Yong;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5728;关德友;Guan Deyou;6;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5729;林耀森;Lin Yaosen;6;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5730;马永忠;Ma Yongzhong;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5731;王怀玉;Wang Huaiyu;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5732;李春江;Li Chunjiang;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5733;李群;Li Qun;6;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5734;范立臣;Fan Lichen;6;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5735;郝焕新;Hao Huanxin;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5736;欧阳贵景;Ouyang Guijing;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5737;宋希;Song Xi;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5738;威曼-斯特里克兰德;Wayman Strickland;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5739;南坦布-威林汉姆;Nantambu Willingham;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5740;马绍尔-威尔森;Marshall Wilson;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5741;丁伟;Ding Wei;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5742;姬崇龙;Ji Chonglong;6;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5743;刘洋;Liu Yang;6;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5744;陶小岗;Tao Xiaogang;6;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5745;威廉姆斯;Williams;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5746;布莱恩-雷尔斯;Brian Reyes;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5747;黄勇;Huang Yong;6;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5748;积臣;Jason Dixon;10;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5749;林力;Lin Li;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5750;李青山;Li Qingshan;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5751;张博雨;Zhang Boyu;6;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5752;杰梅因-卡尔顿;Jermaine Carlton;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5753;孙春磊;Sun Chunlei;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5754;陈端;Chen Duan;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5755;张永刚;Zhang Yonggang;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5756;王鼎臣;Wang Dingchen;6;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5757;罗恩-费弗尔;Ron Favre;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5758;谢尔顿-奎尔斯;Sheldon Quales;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5759;威廉-康宁汉姆;William Cunningham;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5760;陈铎刚;Chen Duogang;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5761;凯文-拜尼;Kevin Benny;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5762;尼克-谢帕德;Nick Sheppard;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5763;陈大伟;Chen Dawei;6;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5764;亚历克斯-卡卡莫;Alex Caccamo;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
5765;张喆;Zhang Zhe;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
