No;name;nameBirth;positionFirst;positionSecond;potential;skillPass;skillShotInterior;skillShotExterior;skillShotFree;skillPhysique;skillBlock;skillRebound;skillSteal;tendencyIn;tendencyEx;tendencyFr;ATT;DEF;Ranks;age;yearsLeague;team;teamID;yearsContract;salary;stateInjury;draft;image
679;郭金林;Guo Jinlin;3;0;6;78;80;76;67;68;72;74;65;75;74;68;76;70;74;34;12;0;0;0;0;0;201300;5001
680;姜君奇;Jiang Junqi;3;4;6;71;71;75;71;75;68;69;68;71;80;76;75;71;74;34;11;0;0;0;0;0;201400;5001
681;米切尔-克里克;MITCHELL CREEK;3;0;6;65;82;70;71;81;66;71;67;81;73;72;74;72;74;33;1;0;0;0;0;0;202400;5001
682;乔文瀚;Qiao Wenhan;3;0;6;64;76;70;76;81;66;70;72;72;71;78;72;74;74;33;8;0;0;0;0;0;201723;5001
683;孙伟博;Sun Weibo;2;1;6;78;70;76;72;74;68;66;70;76;81;72;77;70;74;35;5;0;0;0;0;0;202034;5001
684;孙喆;Sun Zhe;5;0;6;66;85;67;62;76;72;70;67;86;65;62;74;73;74;34;1;0;0;0;0;0;202400;5001
685;永安奇-何塞-门西亚;Yoanki Mencia;4;0;7;67;76;71;68;79;70;74;62;77;76;71;74;73;74;27;1;0;0;0;0;0;202400;5001
686;张辉;Zhang Hui;1;0;7;74;75;74;74;71;66;70;71;75;75;72;77;71;74;29;11;0;0;0;0;0;201400;5001
687;钟诚;Zhong Cheng;5;0;8;62;81;65;67;84;71;73;61;77;69;65;72;75;74;36;17;0;0;0;0;0;200800;5001
688;何泽;He Ze;3;4;6;79;79;64;76;74;63;75;62;76;68;77;76;69;73;28;7;0;0;0;0;0;201800;5001
689;李泓翰;Li Honghan;2;0;7;77;67;79;77;71;67;67;67;67;77;76;76;68;73;29;1;0;0;0;0;0;201400;5001
690;李京龙;Li Jinglong;3;0;7;78;71;65;76;70;63;66;78;74;70;74;74;69;73;30;12;0;0;0;0;0;201300;5001
691;迈克尔-弗雷泽;MICHAEL FRAZIER II;3;4;7;72;70;69;69;72;74;71;71;70;71;73;71;73;73;31;2;0;0;0;0;0;202300;467
692;牛保顺;Niubao shun;3;4;6;68;76;75;75;67;69;70;70;71;71;76;74;69;73;27;7;0;0;0;0;0;201800;5001
693;任雪飞;Ren Xuefei;2;1;6;72;72;83;68;69;66;67;74;70;84;75;76;70;73;34;4;0;0;0;0;0;202100;5001
694;孙思尧;Sun Siyao;4;0;6;62;71;68;69;81;81;70;60;71;68;72;69;76;73;28;6;0;0;0;0;0;201900;5001
695;王汝恒;Wang Ruheng;2;1;6;71;73;76;75;74;66;67;73;76;74;76;75;71;73;35;14;0;0;0;0;0;201100;5001
696;许烜行;Hui Huen Hang Hyman;1;2;6;78;72;80;74;61;67;58;78;67;76;72;78;66;73;28;1;0;0;0;0;0;202400;5001
697;张斌;ZhangBin;5;0;6;71;72;69;69;68;79;78;57;73;68;67;72;74;73;31;3;0;0;0;0;0;202213;5001
698;张大宇;Zhang Dayu;5;0;6;69;74;72;70;76;68;74;71;70;70;71;73;73;73;34;19;0;0;0;0;0;200600;5001
699;赵阳;ZhaoYang;2;1;6;72;74;79;74;77;60;62;71;78;77;71;76;68;73;38;2;0;0;0;0;0;202332;5001
700;周湛东;Zhou Zhandong;1;2;6;72;76;75;72;72;67;65;71;72;73;76;76;69;73;34;12;0;0;0;0;0;201300;5001
701;吕俊虎;Junhu Lv;4;0;6;67;65;91;74;65;70;75;71;67;83;66;74;70;72;26;4;青岛;4;0;0;0;202114;5001
702;陈辰;Chen Chen ;3;2;6;65;75;73;72;70;65;70;70;73;79;81;74;69;72;33;11;0;0;0;0;0;201400;5001
703;德文特-格雷厄姆;Devonte' Graham;1;2;9;71;75;81;74;80;60;61;65;69;80;64;76;67;72;30;7;0;0;0;0;0;0;220
704;凯尔-奥奎因;KYLE O'QUINN;5;4;6;63;72;62;63;72;80;74;69;79;66;65;68;76;72;35;2;0;0;0;0;0;202300;812
705;凯瑟-希尔;KASEY HILL;1;0;7;80;63;71;76;68;54;70;71;68;78;74;76;67;72;31;1;0;0;0;0;0;202400;5001
706;李天戈;Li Tiange;1;2;6;82;60;83;66;70;52;73;70;64;77;63;75;67;72;28;4;0;0;0;0;0;202100;5001
707;李晓鹏;Li Xiao Peng;4;0;6;75;81;66;64;75;75;71;59;75;65;64;73;72;72;28;11;0;0;0;0;0;201400;5001
708;刘佳鑫;LiuJiaXin;3;0;6;66;77;70;73;64;67;72;75;77;69;72;72;70;72;26;3;长沙;15;0;0;0;202200;5001
709;刘羽楠;Liu Yunan;5;0;6;70;76;72;71;73;74;67;61;70;73;69;74;70;72;30;10;0;0;0;0;0;201500;5001
710;卢艺文;Lu Yiwen;4;0;6;68;75;65;66;81;67;74;62;74;65;69;70;73;72;30;11;香港;30;0;0;0;201400;5001
711;区俊炫;Ou Junxuan;5;0;6;60;71;58;67;79;81;79;50;74;63;67;66;78;72;26;3;0;0;0;0;0;202201;5001
712;泰尔斯-巴特;Tyus Battle;2;3;7;72;73;75;75;76;64;66;73;72;71;74;74;71;72;27;1;0;0;0;0;0;202400;5001
713;王庆明;Wang QingMing;3;0;6;69;77;67;70;77;67;70;61;76;74;76;73;69;72;32;13;长沙;15;0;0;0;201200;5001
714;薛驰;XUECHI;3;4;6;78;71;76;74;62;72;69;65;73;73;71;75;66;72;24;1;0;0;0;0;0;202400;5001
715;约吉-费雷尔;YOGI FERRELL;1;0;7;87;64;71;69;75;62;64;69;71;71;66;75;68;72;32;2;0;0;0;0;0;202300;459
716;张展玮;Zhang Zhanwei;3;4;6;71;63;66;73;75;63;74;76;68;70;69;68;73;72;27;6;0;0;0;0;0;201900;5001
717;朱荣振;Zhu Rongzhen;5;0;6;64;73;66;61;78;78;79;53;71;62;65;67;77;72;26;8;0;0;0;0;0;201700;5001
718;陈金龙;Chen Jinlong;1;2;6;74;73;74;65;70;59;71;69;71;75;68;74;68;71;32;9;0;0;0;0;0;201600;5001
719;冯祺;Feng qi;2;1;6;73;68;75;68;74;67;70;71;70;71;71;71;72;71;33;7;0;0;0;0;0;201800;5001
720;蒋淯安;Jiang YuAn;1;2;6;73;70;74;70;77;58;62;71;69;73;68;73;68;71;33;1;0;0;0;0;0;202400;5001
721;肯尼-伯顿;KENNETH BOYNTON;1;2;6;84;66;70;64;65;57;66;77;68;69;67;73;68;71;33;7;0;0;0;0;0;201800;5001
722;李明皓;Li Ming Hao;4;3;6;62;78;65;64;75;74;73;63;80;60;64;68;73;71;32;11;广西;29;0;0;0;201400;5001
723;林思阳;Lin Siyang;5;0;6;72;70;63;62;75;78;73;56;71;64;60;67;74;71;26;4;0;0;0;0;0;202100;5001
724;罗毅;Luo Yi;3;4;6;72;70;67;76;66;65;73;67;73;72;69;72;67;71;27;6;0;0;0;0;0;201900;5001
725;马壮;Ma Zhuang;2;0;6;75;72;73;74;65;65;64;70;70;76;74;75;65;71;26;7;0;0;0;0;0;201800;5001
726;牟文博;Mou Wenbo;1;2;6;75;69;76;73;60;55;69;75;69;78;71;76;66;71;25;1;0;0;0;0;0;202400;5001
727;木塔哈尔-孜比不拉;Mutahar Zibibra;4;3;6;60;72;77;68;70;72;73;65;74;73;67;70;71;71;29;1;0;0;0;0;0;202400;5001
728;宋帅;Song Shuai;3;4;6;65;64;64;74;67;69;72;77;71;70;76;68;72;71;28;5;0;0;0;0;0;202000;5001
729;苏比哈提-吐尔逊;SuBiHaTi Tu Er Xun;5;0;6;70;77;73;62;64;81;70;61;74;70;61;72;71;71;26;7;0;0;0;0;0;201800;5001
730;孙锴祺;Sun Kaiqi;5;0;6;66;80;62;60;74;70;71;67;80;72;61;71;72;71;31;1;0;0;0;0;0;202400;5001
731;田桂森;Tian Guisen;2;0;6;80;71;73;77;63;57;64;76;70;73;78;77;65;71;30;13;0;0;0;0;0;201200;5001
732;张卓;Zhang Zhuo;4;0;6;71;79;64;66;76;75;66;56;79;65;65;72;70;71;29;8;0;0;0;0;0;201700;5001
733;焦海龙;Jiao Hailong;4;0;6;66;64;76;67;76;72;72;66;66;70;69;68;73;70;28;9;0;0;0;0;0;201600;5001
734;阿内特-莫尔特里;ARNETT MOULTRIE;4;0;6;69;72;69;63;69;75;73;60;77;71;64;70;70;70;34;5;0;0;0;0;0;202000;1325
735;郭凯伦;Karen Guo;1;2;6;70;71;73;67;74;66;64;68;75;75;64;72;68;70;29;6;0;0;0;0;0;201900;5001
736;黄汉生;Huang Hansheng;1;2;6;84;60;74;60;70;64;62;72;63;76;65;73;68;70;26;1;0;0;0;0;0;202400;5001
737;江凯;Jiang Kai;1;2;6;69;72;74;68;64;67;71;70;72;70;66;71;68;70;30;5;0;0;0;0;0;202000;5001
738;李佳益;Li Jiayi;5;0;6;72;79;68;61;78;67;68;51;80;70;59;73;68;70;27;1;0;0;0;0;0;202400;5001
739;孟天艺;Meng Tianyi;5;0;6;72;73;61;62;75;70;72;56;78;60;65;69;70;70;26;5;0;0;0;0;0;202000;5001
739;孟天艺;Meng Tianyi;5;0;6;72;73;61;62;75;70;72;56;78;60;65;69;70;70;26;5;四川;13;0;0;0;202000;5001
513;张昊;Zhang Hao;4;0;8;66;62;58;45;59;75;68;62;65;64;64;58;65;62;28;4;0;0;1;0;0;202000;5001
740;缪光旸;Liao GuangYang;5;0;6;60;79;72;59;70;71;67;67;80;72;62;71;69;70;28;10;0;0;0;0;0;201500;5001
741;史亚峰;Shi Yafeng;5;0;6;70;76;58;59;67;80;67;58;77;66;65;69;70;70;26;1;0;0;0;0;0;202400;5001
742;宋润杰;Song Runjie;3;4;6;70;65;67;65;74;67;67;75;64;70;67;66;72;70;28;7;0;0;0;0;0;201800;5001
743;王富申;Wang Fushen;3;0;6;77;75;75;69;64;60;70;62;73;70;72;75;62;70;25;1;0;0;0;0;0;202400;5001
744;王洪;Wang Hong;1;0;6;73;60;74;72;69;65;70;70;64;75;68;71;69;70;32;9;0;0;0;0;0;201600;5001
745;王泉泽;Wang Quanze;4;0;6;69;74;65;63;68;76;70;63;74;65;64;69;70;70;24;2;0;0;0;0;0;202300;5001
746;香农-埃文斯二世;SHANNON EVANS II;1;0;6;79;73;78;68;64;65;62;64;71;75;70;77;62;70;30;2;0;0;0;0;0;202300;5001
747;杨健鑫;Yang Jianxin;3;4;6;66;68;66;67;65;66;72;72;73;76;74;69;69;70;28;1;0;0;0;0;0;202400;5001
748;杨逍;yangxiao;5;0;6;62;76;68;57;75;73;74;58;72;63;57;66;73;70;25;1;0;0;0;0;0;202400;5001
749;姚天一;YAO T.Y.;1;2;6;70;63;75;67;68;54;70;72;68;83;67;72;67;70;29;3;0;0;0;0;0;202200;5001
750;张稀然;Zhang Xiran;1;0;6;85;70;69;65;64;61;58;72;65;72;67;75;63;70;28;7;合肥;20;0;0;0;201800;5001
564;于晓辉;Yu Xiaohui;5;0;6;64;55;44;75;52;68;63;62;64;61;65;58;58;58;26;5;合肥;20;2;0;0;202000;5001
751;拉肖恩-托马斯;RASHAWN THOMAS;4;5;8;65;74;56;86;65;68;70;78;70;63;76;71;69;70;31;1;0;0;0;0;0;0;5001
752;德尔福;RONALD DELPH;5;0;8;64;73;74;66;63;71;71;67;70;67;68;70;68;69;32;1;0;0;0;0;0;0;5001
753;施韦德;ALEKSEI SHVED;1;0;8;77;54;81;76;61;70;67;64;64;72;70;74;64;69;36;2;0;0;0;0;0;202400;5001
754;陈奕纶;Chen Yilun;2;1;6;73;64;75;67;73;68;63;63;67;79;69;71;66;69;27;1;0;0;0;0;0;202400;5001
755;韩文伟;Han Wenwei;5;0;6;71;72;59;67;74;70;67;54;76;65;68;70;68;69;25;4;0;0;0;0;0;202100;5001
756;李禄曈;Li Lutong;5;0;7;60;79;63;69;66;79;68;52;78;61;62;69;68;69;23;5;0;0;0;0;0;202000;5001
757;李雪松;li xuesong;2;1;6;72;70;70;73;71;59;64;69;72;74;71;72;66;69;33;11;0;0;0;0;0;201400;5001
758;马光翰;Ma Guanghan;1;2;6;84;62;71;70;59;49;58;78;63;76;67;75;62;69;25;1;0;0;0;0;0;202400;5001
759;史文龙;Shi Wenlong;5;0;6;66;70;74;57;65;77;74;52;72;71;61;68;69;69;27;3;0;0;0;0;0;202200;5001
760;孙旭;SUN XU;3;4;6;65;70;76;63;67;66;70;68;69;74;65;68;67;69;25;5;宁波;23;0;0;0;202000;5001
761;泰文-马克;TEVIN MACK;3;0;7;72;74;67;64;70;73;62;68;69;65;69;69;68;69;28;2;0;0;0;0;0;202300;5001
762;田泽皓;Tian Zehao;4;3;6;68;68;65;63;79;71;67;64;67;67;63;66;72;69;25;1;0;0;0;0;0;202400;5001
763;席益民;Xi Yimin;2;1;6;69;60;82;72;68;60;55;76;65;77;73;72;65;69;24;5;0;0;0;0;0;202000;5001
764;杨熙;Yang Xi;1;2;6;84;70;69;66;58;61;58;72;71;70;67;75;61;69;26;4;0;0;0;0;0;202100;5001
765;莱昂纳德·兰道尔二世;LEONARD RANDALLⅡ;3;0;8;69;65;72;76;61;68;63;70;67;78;69;71;64;69;30;1;0;0;0;0;0;0;5001
766;边郑迦勒;Bian Zhengjiale;2;1;6;65;66;77;59;74;53;70;76;62;73;66;66;70;68;24;1;0;0;0;0;0;202400;5001
767;陈雨生;Chenyusheng;4;3;6;71;68;68;69;71;71;69;55;70;66;71;69;67;68;25;7;合肥;20;0;0;0;201800;5001
768;李睿玮;Li Ruiwei;1;2;6;76;70;68;71;61;62;61;72;67;72;69;72;64;68;22;1;0;0;0;0;0;202400;5001
769;摩西-赖特;MOSES WRIGHT;5;0;7;64;76;60;71;73;68;66;62;73;64;68;69;68;68;26;3;0;0;0;0;0;202200;5001
770;任天航;Ren Tianhang;3;4;6;74;75;73;61;61;68;73;59;72;69;62;70;64;68;23;1;0;0;0;0;0;202400;5001
771;孙府宽;Sun Fukuan;5;0;6;59;78;62;66;66;70;69;58;79;66;65;69;66;68;25;3;0;0;0;0;0;202200;5001
772;孙熔孝;Sun RongXiao;4;0;6;63;80;74;58;68;67;73;56;73;70;60;69;66;68;30;4;0;0;0;0;0;202100;5001
773;孙智炜;Sun Zhiwei;4;3;6;60;72;68;60;77;72;73;53;74;64;64;65;71;68;24;5;0;0;0;0;0;202000;5001
774;唐才育;Tang Caiyu;3;0;6;69;73;75;66;66;57;73;62;72;74;63;70;63;68;27;9;香港;30;0;0;0;201600;5001
775;王凯豪;Wang Kaihao;4;3;6;65;78;71;57;71;72;67;56;75;69;62;69;67;68;24;1;0;0;0;0;0;202400;5001
776;武玉杰;Wu Yujie;2;1;6;80;59;67;71;65;60;64;74;63;72;69;70;66;68;24;4;0;0;0;0;0;202100;5001
777;易卜拉希马-法耶;IBRAHIMA FAYE;4;0;8;62;72;72;61;73;71;73;55;69;70;56;66;69;68;28;1;0;0;0;0;0;0;5001
778;阿泽;Ze A;4;0;6;68;71;60;63;77;72;64;57;69;64;64;66;69;67;26;2;0;0;0;0;0;202311;5001
779;杜博阳;Bo Yang Du;1;0;6;70;63;71;68;60;62;67;75;59;69;68;68;67;67;26;1;0;0;0;0;0;202400;5001
780;弗兰克-巴特利;FRANK BARTLEY;1;0;6;74;60;79;64;68;61;57;65;62;80;67;72;61;67;31;2;0;0;0;0;0;202300;5001
781;付泳畅;Yong Chang Fu;4;0;6;61;77;71;65;67;63;73;62;75;67;63;69;66;67;25;2;0;0;0;0;0;202322;5001
782;卡梅伦-奥利弗;CAMERON OLIVER;4;3;6;66;69;62;69;80;64;62;63;67;62;68;66;68;67;28;2;辽宁;2;0;0;0;202300;814
783;李文豪;Li Wenhao;3;4;7;66;71;62;70;68;58;69;66;71;67;74;68;64;67;26;1;0;0;0;0;0;202400;5001
784;林晗;Han Lin;3;0;7;73;62;70;64;65;69;66;66;64;68;66;66;65;67;24;2;0;0;0;0;0;202323;5001
785;马建豪;MaJianHao;4;0;7;66;71;71;69;71;67;62;62;73;67;66;69;65;67;24;3;0;0;0;0;0;202202;5001
786;马库斯-福斯特;MARCUS FOSTER;2;0;6;67;65;78;65;70;55;63;75;62;79;67;69;66;67;29;2;0;0;0;0;0;202300;5001
787;史海鹏;Shi Haipeng;1;2;6;82;57;75;62;70;49;64;70;63;69;63;70;64;67;22;1;0;0;0;0;0;202400;5001
788;小沃尔特-莱蒙;Walt Lemon Jr.;1;0;8;69;88;45;74;59;67;64;75;80;61;66;67;66;67;33;1;0;0;0;0;0;0;2999
789;陈玖璋;Jiu Zhang Chen;2;0;6;72;63;68;66;69;65;59;68;66;73;64;67;65;66;24;1;0;0;0;0;0;202400;5001
790;达里尔-梅肯;DARYL MACON;1;2;5;81;62;73;62;60;48;67;69;60;73;63;71;61;66;29;2;0;0;0;0;0;202300;2994
791;杰伦-亚当斯;JALEN ADAMS;1;2;6;69;59;79;64;69;52;61;69;63;77;63;69;63;66;29;1;0;0;0;0;0;202400;5001
792;宋享成;Song Xiangcheng;4;3;6;60;69;65;55;66;73;73;63;73;68;61;63;69;66;22;3;合肥;20;0;0;0;202200;5001
793;王加冕;Wang Jiamian;1;2;6;71;63;79;65;63;52;60;71;62;78;66;71;61;66;25;3;0;0;0;0;0;202200;5001
794;冶征文;Yezhengwen;1;2;6;71;63;76;68;62;51;66;69;63;71;70;70;62;66;25;1;0;0;0;0;0;202400;5001
795;张立文;ZhangLiWen;2;1;6;68;71;76;71;67;58;55;67;67;73;65;70;60;66;23;2;0;0;0;0;0;202300;5001
796;张知垚;Zhang Zhiyao;4;0;6;64;64;61;71;77;65;73;55;65;61;66;64;69;66;23;3;北京;6;0;0;0;202200;5001
797;赵伟旭;Zhao Weixu;3;4;6;75;67;69;69;60;60;58;71;66;68;67;69;60;66;23;3;0;0;0;0;0;202200;5001
798;赵晏满;Zhao Yanman;4;0;7;61;70;74;69;76;65;61;53;68;71;68;68;64;66;25;7;0;0;0;0;0;201814;5001
799;周俊成;Zhou Juncheng;2;0;6;75;68;71;63;62;62;62;68;68;76;64;70;62;66;26;4;0;0;0;0;0;202100;5001
800;范浩云;Fan Haoyun;1;2;6;77;57;67;61;68;55;58;75;57;68;62;66;65;65;21;1;0;0;0;0;0;202400;5001
801;黄畅;HuangChang;1;0;6;78;63;75;68;54;49;58;72;62;74;62;72;57;65;22;3;0;0;0;0;0;202223;5001
802;纪光泽;Guangze Ji;2;1;6;73;61;73;65;59;56;55;76;67;75;63;68;60;65;25;1;江西;5;0;0;0;202400;5001
803;李泓澎;Li Hongpeng;3;0;6;69;63;72;73;63;57;65;64;62;69;72;68;60;65;27;7;0;0;0;0;0;201800;5001
804;林树森;Linshusen;2;0;6;74;58;66;58;65;67;66;72;58;69;65;63;67;65;23;4;0;0;0;0;0;202100;5001
805;刘泽;lz;4;3;6;58;70;58;60;76;68;63;62;72;65;61;61;68;65;23;1;0;0;0;0;0;202400;5001
806;苏锟皓;Su Kunhao;1;2;6;79;58;65;74;61;53;55;70;64;72;71;71;59;65;24;2;0;0;0;0;0;202300;5001
807;苏煜;Su Yu;1;0;6;78;60;63;60;69;61;61;69;63;69;57;66;65;65;24;1;0;0;0;0;0;202400;5001
808;孙昊锋;Sun Haofeng;1;0;7;76;60;71;72;57;49;55;75;64;70;67;70;59;65;24;6;0;0;0;0;0;201900;5001
809;乌莫-吉布森;UMOJA GIBSON;1;0;8;62;72;72;61;73;71;73;55;69;70;56;65;66;65;27;1;0;0;0;0;0;0;5001
810;亚森江-依力哈木;Yasenjiang Ilham;4;3;6;69;75;66;61;66;61;62;60;74;68;66;69;60;65;22;4;0;0;0;0;0;202100;5001
811;张峰硕;Cheung Fung Shek;2;1;6;73;70;70;70;59;65;55;64;66;73;68;70;58;65;25;1;0;0;0;0;0;202400;5001
812;张富垚;Zhang Fuyao;2;3;7;71;58;78;68;62;67;60;61;63;76;63;69;60;65;23;1;0;0;0;0;0;202400;5001
813;赵锦洋;Zhao Jinyang;3;0;6;73;68;68;62;67;67;62;56;66;70;66;67;61;65;24;5;0;0;0;0;0;202000;5001
814;孔令韬;Ling Tao Kong;3;0;7;68;61;61;61;73;56;73;61;68;65;66;62;65;64;23;1;0;0;0;0;0;202400;5001
815;李曹北;licaobei;3;4;6;66;71;64;67;67;57;68;59;67;63;68;65;61;64;24;1;江西;5;0;0;0;202400;5001
816;刘野;YE LIU;1;0;7;82;55;75;60;57;49;62;64;57;75;61;70;56;64;22;1;南京;17;0;0;0;202400;5001
817;路梓艺;Lu Ziyi;4;3;6;65;70;58;71;68;69;61;55;74;58;66;66;62;64;23;1;0;0;0;0;0;202400;5001
818;时振恺;Shi ZhenKai;3;2;6;58;70;70;68;65;64;66;59;63;70;65;64;61;64;22;5;0;0;0;0;0;202000;5001
819;孙畅;Sun Chang;1;2;6;74;62;68;65;60;55;60;69;63;70;60;67;60;64;21;1;0;0;0;0;0;202400;5001
820;孙巍;Sun wei;3;4;6;62;75;67;63;67;56;62;61;73;71;65;66;59;64;23;1;0;0;0;0;0;202400;5001
821;王睿;Wang Rui;4;0;6;59;72;57;61;65;69;70;59;73;61;62;62;65;64;26;8;0;0;0;0;0;201700;5001
822;王旭;Wang Xu;1;0;6;69;59;71;59;69;49;60;74;60;70;62;64;64;64;29;10;0;0;0;0;0;201500;5001
823;王俣豪;Yu Hao Wang;1;0;6;73;61;71;71;58;49;53;73;59;67;69;69;57;64;24;2;0;0;0;0;0;202321;5001
824;梁英淇;Liang Yingqi;5;0;6;57;70;58;67;67;63;67;62;74;57;67;64;64;64;26;5;0;0;0;0;0;202000;5001
825;林炜明;linweiming;1;2;6;74;57;76;61;59;51;58;66;59;77;67;69;57;63;25;1;0;0;0;0;0;202400;5001
826;布巴卡尔-图雷;BOUBACAR TOURE;5;0;8;64;67;46;58;59;70;68;66;67;61;66;60;65;63;29;1;0;0;0;0;0;0;5001
827;阿斯起亚-布克;ASKIA BOOKER;2;0;8;67;49;65;76;57;67;64;66;63;66;69;63;61;62;31;5;0;0;0;0;0;202000;5001
828;廖智鹏;LiaoZhiPeng;5;0;6;51;61;62;54;71;71;71;57;62;63;58;55;69;62;21;1;0;0;0;0;0;202400;5001
829;卢梓杰;Lu Zijie;5;4;5;52;77;58;62;67;65;60;52;72;62;63;63;60;62;26;6;0;0;0;0;0;201900;5001
830;王浩宇;Wang Haoyu;4;3;6;58;73;64;57;65;60;67;62;71;66;63;63;62;62;21;1;0;0;0;0;0;202400;5001
831;王彦凯;Wang Yankai;3;0;7;69;62;62;58;68;55;69;63;60;60;63;60;62;62;20;1;0;0;0;0;0;202400;5001
832;刘易斯;JEQUAN LEWIS;2;0;8;67;46;55;82;55;67;63;69;62;63;67;60;62;61;31;1;0;0;0;0;0;5001;
833;陈佳林;Jia Lin Chen;2;0;6;68;60;76;59;63;54;64;56;57;76;61;65;56;61;22;1;0;0;0;0;0;202400;5001
834;程诺;Nuo Cheng;4;0;6;68;74;59;65;61;63;64;49;68;60;65;66;57;61;21;1;广西;29;0;0;0;202400;5001
835;马振钧;Ma Zhenjun;3;0;6;61;65;59;71;62;63;57;66;64;58;67;61;59;61;22;1;0;0;0;0;0;202400;5001
836;潘威;Pan Wei;1;2;6;71;59;70;59;60;51;61;62;64;69;60;65;56;61;25;4;0;0;0;0;0;202100;5001
837;埃格伯努;JOHN EGBUNU;5;0;8;63;64;45;61;55;69;65;64;66;61;67;59;61;60;30;1;0;0;0;0;0;202400;5001
838;多森;Damyean Dotson;2;3;8;65;52;61;62;60;67;64;64;63;66;67;59;62;60;31;1;0;0;0;0;0;0;1783
839;弗拉迪斯拉夫-科伦纽克;VLADYSLAV  KORENIUK;5;0;8;64;56;45;66;54;69;68;64;64;61;68;58;62;60;31;1;0;0;0;0;0;0;5001
840;威利-考利-斯坦;Willie Cauley-Stein;5;4;8;63;68;54;44;56;71;65;62;67;62;64;59;62;60;32;1;0;0;0;0;0;0;1129
841;彭士峻;Shi Jun Peng;3;4;6;58;61;68;67;59;52;68;62;64;63;64;61;57;60;20;1;合肥;20;0;0;0;202400;5001
842;钟贤睿;Zhong Xianrui;2;1;6;63;60;73;56;68;59;52;64;59;71;60;61;59;60;20;1;0;0;0;0;0;202400;5001
843;马宇启;Yu Qi Ma;2;0;6;73;64;63;61;62;58;49;60;63;68;64;64;54;59;19;1;0;0;0;0;0;202400;5001
844;王哲;WangZhe;1;0;6;65;51;61;56;63;57;60;66;54;66;60;57;60;59;21;3;0;0;0;0;0;202200;5001
845;尼文-格洛弗;NIVEN GLOVER;1;0;8;65;59;56;58;51;69;64;62;65;63;67;59;58;59;25;1;江西;5;0;0;0;0;5001
846;孙成堃;Sun Chengkun;2;1;6;67;61;64;70;56;53;61;58;60;64;65;63;53;58;21;1;0;0;0;0;0;202400;5001
847;布兰克利;HAYDEN BLANKLEY;3;0;8;63;46;53;55;49;67;61;62;62;62;65;53;56;55;25;1;0;0;0;0;0;0;5001
848;雷文特·莱斯;RAYVONTE RICE;2;3;8;63;47;46;61;50;67;62;67;62;61;67;53;59;55;33;1;0;0;0;0;0;0;5001
849;孙巍;Sun Wei;2;1;4;59;58;57;62;55;50;48;52;57;58;60;54;45;50;23;3;0;0;0;0;0;202200;5001
852;王俊杰;Wang Junjie;3;4;9;59;78;84;82;84;71;73;74;73;77;75;66;62;64;20;0;0;0;0;0;0;0;2945
854;唐榕泽;Tang Rongze;5;0;7;62;72;72;61;73;71;73;55;69;70;56;67;70;69;18;0;浙江;22;0;0;0;0;5001
853;李悦洲;Yuezhou Li;1;2;8;62;72;72;61;73;71;73;55;69;70;56;65;66;65;18;0;浙江;22;0;0;0;0;5001
885;沈无敌;Yuezhou Li;4;0;8;62;72;72;61;73;71;73;55;69;70;56;65;66;65;18;0;浙江;22;0;0;0;0;5001
855;布雷迪-马内克;Brady Manek;4;5;8;62;72;72;61;73;71;73;55;69;70;56;67;70;69;21;0;南京;17;0;0;0;0;5001
856;卢骏;Lu Jun;1;2;7;62;72;72;61;73;71;73;55;69;70;56;67;70;69;25;0;山西;9;0;0;0;202500;5001
856;万孟霏;Wan Mengfei;2;3;7;62;72;72;61;73;71;73;55;69;70;56;67;70;69;21;0;广州;28;0;0;0;202500;5001
856;逄砚钧;Pang Yanjun;2;0;7;62;72;72;61;73;71;73;55;69;70;56;67;70;69;23;0;广州;28;0;0;0;202500;5001
857;孙嘉彤;Sun Jiatong;1;2;7;62;72;72;61;73;71;73;55;69;70;56;67;70;69;24;0;广州;28;0;0;0;202500;5001
858;王禹丁;Wang Yuding;4;5;7;62;72;72;61;73;71;73;55;69;70;56;67;70;69;24;0;天津;8;0;0;0;202505;5001
521;计岩松;Ji Yansong;3;4;7;62;72;72;61;73;71;73;55;69;70;56;67;70;69;21;0;天津;8;0;0;0;0;5001
859;蒋祺禹;Jiang Qiyu;1;2;7;62;72;72;61;73;71;73;55;69;70;56;67;70;69;20;0;天津;8;0;0;0;202500;5001
860;马聪;Ma Cong;1;2;7;62;72;72;61;73;71;73;55;69;70;56;67;70;69;20;0;吉林;1;0;0;0;202500;5001
861;刘翔龙;Liu Xianglong;3;0;7;62;72;72;61;73;71;73;55;69;70;56;67;70;69;20;0;山西;9;0;0;0;202518;5001
861;淡厚然;Danhou Ran;4;0;8;62;72;72;61;73;71;73;55;69;70;56;67;70;69;20;0;山西;9;0;0;0;202518;2946
862;孙福恒;Sun Fuheng;3;2;7;62;72;72;61;73;71;73;55;69;70;56;67;70;69;19;0;辽宁;2;0;0;0;202518;5001
559;扎维尔-辛普森;Zavier Simpson;2;1;8;70;71;73;73;75;70;77;75;64;74;64;70;77;73;29;0;宁波;23;0;0;0;0;1581
863;王证;Wang Zheng;2;1;7;62;72;72;61;73;71;73;55;69;70;56;67;70;69;18;0;山东;3;0;0;0;0;5001
864;马延东;Ma Yandong;3;4;7;62;72;72;61;73;71;73;55;69;70;56;67;70;69;18;0;山东;3;0;0;0;0;5001
