image;name;nameBirth;potential;positionFirst;positionSecond;skillPass;skillShotInterior;skillShotExterior;skillShotFree;skillPhysique;skillBlock;skillRebound;skillSteal;tendencyIn;tendencyEx;tendencyFr;ATT;DEF;Ranks;age;draft;info;stateHeight;stateWeight
2795;罗曼-萨托;Romain Sato;6;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2796;瑞奇-保丁;Rickey Paulding;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2797;卢斯-福罗雷斯;Luis Flores;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2798;谢尔盖-卡拉洛夫;Sergei Karaulov;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2799;布拉克-斯特普;Blake Stepp;6;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2800;拉沙德-赖特;Rashad Wright;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2801;雅洛斯拉弗-科若列夫;Yaroslav Korolev;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2802;丹尼尔-尤因;Daniel Ewing;6;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2803;克里斯-塔夫特;Chris Taft;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2804;麦尔-伊利奇;Mile Ilić;6;5;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2805;罗波特-威利;Robert Whaley;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2806;阿克塞尔-贺维尔;Axel Hervelle;6;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2807;劳伦斯-罗伯茨;Lawrence Roberts;6;4;5;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2808;里奥-伊莱乌;Lior Eliyahu;6;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2809;维拉德玛-威勒明科;Vladimir Veremeenko;6;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2810;切克-撒伯;Cheikh Samb;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2811;吉勒莫-迪亚兹;Guillermo Díaz;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2812;威塔姆-哈尔佩林;Yotam Halperin;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2813;艾克-尤波亚;Ejike Ugboaja;6;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2814;艾丁-巴夫切齐;Edin Bavčić;6;5;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2815;JR-平诺克;J.R. Pinnock;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2816;希恩-威廉姆斯;Sean Williams;6;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2817;斯坦科-巴拉奇;Stanko Barać;6;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2818;贾雷德-乔丹;Jared Jordan;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2819;多米尼克-麦克奎尔;Dominic McGuire;6;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2820;萨米-梅希亚;Sammy Mejia;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2821;凯尔-韦弗;Kyle Weaver;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2822;桑-福斯特;Shan Foster;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2823;杰拉德-亨德森二世;Gerald Henderson Jr.;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2824;塞尔吉-格拉蒂尔;Sergiy Gladyr;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2825;罗伯特-瓦登;Robert Vaden;7;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2826;保罗-普雷斯特斯;Paulão Prestes;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2827;瑞安-理查兹;Ryan Richards;6;4;5;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2828;唐吉-恩贡博;Tanguy Ngombo;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2829;罗比-赫梅尔;Robbie Hummel;7;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2830;安东尼-布朗;Anthony Brown;7;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2831;卡迪-拉朗;Cady Lalanne;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2832;尼古拉-拉蒂切维奇;Nikola Radičević;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2833;伊苏夫-撒农;Issuf Sanon;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2834;吉登-汉密尔顿;Zendon Hamilton;5;5;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2835;陶汉林;Tao Hanlin;7;5;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2836;李根;Ligen;7;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2837;刘晓宇;LEO;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2838;赵泰隆;Zhao Tailong;7;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2839;罗凯文;Luo Kaiwen;7;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2840;李晓旭;Li Xiaoxu;7;4;5;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2841;丁锦辉;Ding Jin hui;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2842;达蒙-琼斯;Damon Jones;6;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2843;埃里克-斯特里克兰;Erick Strickland;6;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2844;马库斯-海斯利普;Marcus Haislip;6;4;5;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2845;乔丹-霍金斯;Jordan Hawkins;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2846;艾迪-罗宾逊;Eddie Robinson;7;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2847;罗纳德-杜普里;Ronald Dupree;6;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2848;杰尼罗-帕戈;Jannero Pargo;6;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2849;凯尔-菲利波夫斯基;Kyle Filipowski;7;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2850;保尔-薛利;Paul Shirley;5;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2851;伊拉-纽贝尔;Ira Newble;5;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2852;凯文-奥利;Kevin Ollie;5;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2853;耶里-维尔什科;Jiri Welsch;6;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2854;沃尔特-麦卡蒂;Walter McCarty;6;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2855;GG-杰克逊;GG Jackson;6;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2856;迈克尔-斯图尔特;Michael Stewart;5;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2857;普雷德拉格-德罗布尼亚克;Predrag Drobnjak;5;5;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2858;马克斯韦尔-刘易斯;Maxwell Lewis;7;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2859;科尔比-琼斯;Colby Jones;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2860;朱俊龙;Zhu Junlong;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2861;塞尔克-雷布拉夏;Zeljko Rebraca;5;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;95
2862;特奎维恩-史密斯;Terquavion Smith;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2863;伦纳德-米勒;Leonard Miller;8;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2864;约什-戴维斯;Josh Davis;5;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2865;马里克-阿伦;Malik Allen;5;4;5;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2866;比姆博-科尔斯;Bimbo Coles;5;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2867;西耶-西索科;Sidy Cissoko;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2868;特里-布朗;Tierre Brown;5;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2869;马库斯-萨瑟;Marcus Sasser;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2870;米基-莫尔;Mikki Moore;5;4;5;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2871;科比-巴夫金;Kobe Bufkin;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2872;艾米-尤杜卡;Ime Udoka;5;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2873;德里克-戴尔;Derrick Dial;5;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2874;威尔-拜纳姆;Will Bynum;6;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2875;沈梓捷;Shen Zijie;7;5;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2876;马奎斯-丹尼尔斯;Marquis Daniels;6;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2877;斯科特-威廉姆斯;Scott Williams;6;5;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2878;克里-基特尔斯;Kerry Kittles;7;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;90
2879;阿隆-威廉姆斯;Aaron Williams;6;5;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2880;詹姆斯-纳吉;James Nnaji;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2881;沃什-莱纳德;Voshon Lenard;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2882;里安-鲍文;Ryan Bowen;5;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;90
2883;徐杰;Xu Jie;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2884;孙铭徽;Sun Minghui;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2885;贾马尔-汀斯利;Jamaal Tinsley;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2886;奥斯汀-克罗希尔;Austin Croshere;5;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2887;方硕;Fang Shuo;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2888;米尔特-帕勒西奥;Milt Palacio;5;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2889;迈克尔-库里;Michael Curry;5;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2890;付豪;Fu Hao;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2891;麦克-维尔克斯;Mike Wilks;5;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2892;顾全;Gu Quan;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2893;阿德里安-格里芬;Adrian Griffin;5;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2894;安东尼-卡特;Anthony Carter;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2895;杰森-哈特;Jason Hart;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2896;马特-卡罗尔;Matt Carroll;5;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2897;霍华德-埃斯利;Howard Eisley;6;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2898;扎卡里-里萨谢;Zaccharie Risacher;8;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2899;帕特-伯克;Pat Burke;5;5;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2900;里奇-弗拉姆;Richie Frahm;5;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2901;特洛伊-哈德森;Troy Hudson;5;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2902;李添荣;Li Tianrong;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2903;刘泽一;Liu Zeyi;7;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2904;埃迪-吉尔;Eddie Gill;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2905;高诗岩;Gao Shiyan;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2906;戴尔-埃利斯;Dale Ellis;7;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2907;乔-考德威尔;Joe Caldwell;8;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2908;道格-科林斯;Doug Collins;8;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2909;鲍比-琼斯;Robert Clyde Jones;9;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2910;克里斯-惠特尼;Chris Whitney;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2911;柯克-施耐德;Kirk Snyder;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2912;陈林坚;Chen Linjian;7;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2913;特雷斯-杰克逊-戴维斯;Trayce Jackson-Davis;7;4;5;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2914;比拉尔-库利巴利;Bilal Coulibaly;7;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2915;小海梅-哈克斯;Jaime Jaquez Jr.;7;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2916;布兰丁-波杰姆斯基;Brandin Podziemski;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2917;诺阿-克洛尼;Noah Clowney;7;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2918;奥利维尔-马克尚斯-普罗斯珀;Olivier-Maxence Prosper;6;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2919;本-谢泼德;Ben Sheppard;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2920;朱利安-斯特劳瑟;Julian Strawther;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2921;科比-布朗;Kobe Brown;6;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2922;杰伦-皮克特;Jalen Pickett;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2923;朱利安-菲利普斯;Julian Phillips;7;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2924;小安德烈-杰克逊;Andre Jackson Jr.;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2925;亨特-泰森;Hunter Tyson;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2926;乔丹-沃尔什;Jordan Walsh;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2927;穆罕穆德-盖耶;Mouhamed Gueye;6;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2928;阿马里-贝利;Amari Bailey;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2929;特里斯坦-武克切维奇;Tristan Vukčević;6;4;5;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2930;塞斯-伦迪;Seth Lundy;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2931;莫哈维-金;Mojave King;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2932;乔丹-米勒;Jordan Miller;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2933;基扬泰-约翰逊;Keyontae Johnson;6;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2934;杰伦-威尔森;Jalen Wilson;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2935;图马尼-卡马拉;Toumani Camara;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2936;杰伦-克拉克;Jaylen Clark;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2937;杰伦-斯劳森;Jalen Slawson;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2938;以赛亚-王;Isaiah Wong;6;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2939;塔里克-比贝罗维奇;Tarik Biberović;6;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2940;克里斯-利文斯顿;Chris Livingston;6;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2941;贾马雷-布耶亚;Jamaree Bouyea;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2942;亚历山大-韦津科夫;Sasha Vezenkov;7;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2943;王浩然;Wang Haoran;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2944;庞清方;Pang Qingfang;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2945;王俊杰;Wang Junjie;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2946;淡厚然;Dan Houran;7;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2947;里基-康西尔四世;Ricky Council IV;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2948;罗尼-珀维斯;Rodney Purvis;5;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2949;德文-罗宾逊;Devin Robinson;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2950;丹尼尔-奥谢富;Daniel Ochefu;5;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2951;米尔扎-泰勒托维奇;Mirza Teletović;6;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2952;杰伦-莫里斯;Jaylen Morris;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2953;马蒂亚斯-莱索尔;Mathias Lessort;5;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2954;亚特-马腾;Yante Maten;5;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2955;约翰-霍兰;John Holland;5;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2956;比利-普雷斯顿;Billy Preston;5;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2957;扎克-洛夫顿;Zach Lofton;5;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2958;路易斯-蒙特罗;Luis Montero;5;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2959;基南-埃文斯;Keenan Evans;5;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2960;本-摩尔;Ben Moore;5;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2961;亚历克斯-波伊思雷斯;Alex Poythress;6;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2962;马尔科姆-德莱尼;Malcolm Delaney;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2963;尼古拉斯-布鲁西诺;Nicolás Brussino;6;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2964;约什-马盖蒂;Josh Magette;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2965;乔-切里;Joe Chealey;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2966;安东尼奥-布莱克尼;Antonio Blakeney;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2967;劳尔-阿尔金斯;Rawle Alkins;5;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2968;朱里安-斯通;Julyan Stone;6;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2969;布朗森-凯尼格;Bronson Koenig;5;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2970;以赛亚-布里斯科;Isaiah Briscoe;5;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2971;阿米尔-杰弗森;Amile Jefferson;6;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2972;特洛伊-科佩恩;Troy Caupain;5;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2973;以赛亚-希克斯;Isaiah Hicks;5;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2974;奥格年-亚拉马兹;Ognjen Jaramaz;5;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2975;罗恩-贝克;Ron Baker;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2976;马库斯-德里克森;Marcus Derrickson;5;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2977;肖恩-基尔帕特里克;Sean Kilpatrick;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2978;以赛亚-泰勒;Isaiah Taylor;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;88
2979;特拉维斯-韦尔;Travis Wear;6;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2980;CJ-威廉姆斯;C.J. Williams;5;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2981;贾里德-特雷尔;Jared Terrell;5;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2982;泰勒-戴维斯;Tyler Davis;5;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2983;扬尼斯-莫兰;Yannis Morin;5;4;5;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2984;布兰登-保罗;Brandon Paul;5;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2985;马特-科斯特洛;Matt Costello;5;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2986;德沃恩-库恩-珀塞尔;DeVaughn Akoon-Purcell;6;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2987;米洛斯-特奥多西奇;Miloš Teodosić;6;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2988;安赫尔-德尔加多;Ángel Delgado;5;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2989;DJ-史蒂芬斯;D.J. Stephens;5;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2990;特里文-布罗伊特;Trevon Bluiett;5;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2991;杰伦-琼斯;Jalen Jones;6;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2992;查尔斯-库克;Charles Cooke;5;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
2993;莱恩-布罗克霍夫;Ryan Broekhoff;5;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;0;0
